county_fips,reporting_year,tri_facility_id
17143,2023,61641MSDVT71SWA
17029,2023,61938NMTNCEASTR
17161,2023,61256MCKYS4075T
17201,2023,6111WZNTHC52ZEN
17103,2023,6102WPMRFL11EAS
17031,2023,60411BCNCN2705S
17031,2023,6016WDLTNB515NR
17031,2023,60658CRMLS12840
17073,2023,61443HYSTR2000K
17031,2023,60645NYLKC6465P
17141,2023,61010QLTYM4THAN
17033,2023,62454MRTHNMARAT
17031,2023,60076FLPRN7450N
17031,2023,60626SCLCT6601N
17043,2023,6012WCHMST934NA
17031,2023,6000WCCLRT725NI
17031,2023,60131NLSNS9400W
17163,2023,62243MWGMN501DO
17043,2023,60517CHMPN1840I
17043,2023,6018WSMPSN255EN
17031,2023,60062CMDCS3610C
17105,2023,61764CTRPL4HPAR
17031,2023,6016WNVRTC18N25
17179,2023,61630STPRP600WE
17183,2023,61846CLNDSMAPLE
17175,2023,61491FMCCRHWY17
17031,2023,60501CRNPR6400A
17031,2023,60624CLRCM4242W
17031,2023,60131SCTFR9384B
17111,2023,60014GMMFG400SM
17201,2023,6110WTRGTL2433F
17197,2023,60466MCNTY1000G
17183,2023,61832THYSS328EV
17163,2023,62201TRDWS7MOBI
17031,2023,60090LNGDN788TU
17037,2023,6017WLGLYS356NC
17183,2023,61834KRPPG100LY
17089,2023,60123LGLYN1565F
17119,2023,62084SHLLLRTE11
17197,2023,60436LRWYR21233
17197,2023,60487TLSPT8351W
17197,2023,60423MTCLF401CE
17031,2023,60426NVRTF16435
17097,2023,6008WMRCNB355BI
17031,2023,6063WKNNYC531W6
17097,2023,6008WBFLBS1731S
17097,2023,6008WBFBRD1275B
17031,2023,6060WDSLMN4345S
17197,2023,6044WLNRDD59TER
17031,2023,60609DSLMF4400S
17031,2023,60053TTBLL8200N
17031,2023,60104DLTRL3001G
17099,2023,6134WDMMLL34EAS
17031,2023,60426MTLLB17050
17031,2023,60007FLDCN1500N
17121,2023,6280WHWKNS1CAHI
17163,2023,62239VRTXCEASTC
17019,2023,61802FLXNG136EU
17031,2023,60007CLRLM1950P
17201,2023,61115CRTSM9917N
17141,2023,6106WNPPNS16RIT
17031,2023,60623BLLCT2001S
17089,2023,60174SWFTC410KI
17031,2023,60650CTGPT3737S
17089,2023,60504LCTTC969CO
17155,2023,6132WMRQSN11953
17031,2023,60622SPMTL1720E
17043,2023,60188CNTNR400EN
17201,2023,6111WTRDMN1914N
17031,2023,60419BLLGL13850
17031,2023,60193LCTRC1651M
17043,2023,60103CMCRF1080M
17043,2023,6010WCMCRF1361S
17031,2023,60648STMSN7542N
17177,2023,61032MCRSWWALNU
17177,2023,61032MCRSW323ES
17031,2023,6013WPLTNG11142
17031,2023,6062WKBLRC2945W
17135,2023,6204WHLLSB1251N
17055,2023,6286WSGRCM11351
17199,2023,6295WWLLMS16468
17031,2023,60638MPRLP7030W
17031,2023,60627CMSTL13500
17177,2023,61048DKNSN4350W
17163,2023,66201GTWYT4PITZ
17031,2023,60053VNPRD6901G
17015,2023,61285STLYMROUTE
17119,2023,6206WSTLSS2ACCE
17161,2023,61265THGRG12137
17031,2023,6063WHNKLT65W51
17031,2023,60638WRGRC6051W
17031,2023,60658VNLRC4300W
17201,2023,61080CLBNCHWY25
17089,2023,60134JHNSN300SO
17031,2023,60153LKYMN2700S
17105,2023,61764NTHNY1037W
17079,2023,6244WSKYLN955EA
17031,2023,60090PRCYH430SO
17031,2023,60090CSTMT420NO
17097,2023,60060NRTHF1HUNT
17043,2023,6050WNTGRS845EN
17031,2023,6040WNRTHF64CAN
17089,2023,60140LGLYS1HAUK
17163,2023,62201THYLPMONSA
17097,2023,60047HRNNG66NOR
17091,2023,60901NCLCH1400H
17031,2023,60633LFRGN2150E
17099,2023,61354MRCNNWESTM
17031,2023,60411STNDR10THW
17163,2023,62206FLXSY500MO
17163,2023,62206MNSNT500MO
17043,2023,6018WBNRPL15ATL
17001,2023,62301TTNWH2701S
17093,2023,6054WMDWST2326E
17197,2023,6041WLNLCT3835Y
17097,2023,6004WSMLLY555AC
17041,2023,61911CLSSC520E2
17029,2023,61938KLKNFPOBOX
17179,2023,61554XCLLFRR3BO
17143,2023,61547LNZNCUSROU
17031,2023,60439NTCTM15550
17089,2023,60510WHTTK1500L
17201,2023,61072TYLRC750NB
17031,2023,60617CRGLL12201
17197,2023,6058WWLSCH2W135
17031,2023,60627SCDYN13931
17031,2023,60624CHCGT4459W
17031,2023,60658CLBRT3737W
17197,2023,6043WWLSCH86GAR
17197,2023,6042WDHSVS9411C
17097,2023,60044JSSPM1701R
17077,2023,62901TSTPN2200N
17031,2023,60501WNSCR5824S
17163,2023,62220KTTLR264LD
17201,2023,61111RCKVL1911W
17031,2023,60134PRKNS7025W
17197,2023,60421STPNCRURAL
17195,2023,6108WWHLCL29NLC
17195,2023,6108WMCLNM11MAL
17195,2023,61081FRNTZ3201W
17031,2023,60007MRTNC2401E
17113,2023,61701CRGLL115SE
17031,2023,60131HNTRP9201B
17139,2023,61951HYDRG1411H
17089,2023,60510DTPCK1500P
17043,2023,6010WFCMRC31LNG
17201,2023,61104VKNGC1827E
17043,2023,60188FTBND485EL
17031,2023,60628MSRYC1140E
17031,2023,60638NLCCH6216W
17089,2023,60505HRDCR1900P
17111,2023,60072MRTNT5005B
17031,2023,60195SMNSG2501B
17115,2023,62526DMCRN4666F
17119,2023,6206WBNGBN395BI
17179,2023,6155WQKRTP1115G
17031,2023,6063WNWLYW414WF
17025,2023,62839HLLLC111VI
17097,2023,60064MCCHM2100C
17031,2023,6060WNTRSF815WP
17099,2023,61342CNTNN1STAV
17195,2023,6126WRCKRV9ECMM
17077,2023,6296WPNNLM1117N
17031,2023,60658FRSTB13160
17021,2023,62568GSRGP1200E
17033,2023,62454CCRBN12187
17089,2023,60538RRNDS1002G
17063,2023,60450KZCHMTABLE
17043,2023,6019WNXTRF1441W
17133,2023,62236MZLNC1900W
17031,2023,60608RRSTR2353S
17089,2023,60177MRBLW502SU
17119,2023,62024LNCRPSHAMR
17197,2023,60436CLBNC3001C
17031,2023,6016WCRBTP151N3
17043,2023,60185CLRTL530IN
17111,2023,6007WMCLNF56WIB
17179,2023,6155WMLTXC424WE
17031,2023,60409SHLND142ND
17103,2023,6102WSGSRF827WP
17199,2023,6295WRCXXX17217
17031,2023,60623MYRST2000S
17141,2023,61061BRDNNWHITE
17201,2023,61132PFTRM1351W
17031,2023,60636MDWST7400S
17043,2023,60139JNRCS2WLAK
17197,2023,6044WGWLCT35WES
17197,2023,60434MBLJLINTER
17111,2023,60152NSSNF240NP
17031,2023,6063WHLGRC66W73
17031,2023,60473MCWHR192W1
17031,2023,60430CCRTD1111M
17031,2023,60090NTRPR1991W
17111,2023,60152THVLS1400N
17031,2023,60443CHRDW21901
17025,2023,62839MNWXC14IND
17201,2023,61109SHRWN4472T
17031,2023,60628SHRWN11541
17161,2023,61265MLNPN54002
17201,2023,61108THVLS200SA
17031,2023,60411BHRPR270ST
17031,2023,60609CDPRD6W41S
17031,2023,60455HYDRS8407S
17031,2023,60610NTYMF1260N
17031,2023,60617HRSHD2701E
17125,2023,62664NTNLB900SM
17201,2023,61109CHMPR3910L
17089,2023,6055WPRDCR196BU
17031,2023,60628MPRLS10316
17031,2023,60651LLDMT4528W
17043,2023,60172CLRKM159NO
17043,2023,6050WNGNRD3847E
17031,2023,6017WBLDCS397WE
17111,2023,60098DRBRP1800W
17091,2023,60907GNRLP3200F
17197,2023,60440QNTMF750SS
17031,2023,60164GNRLP135WL
17005,2023,62246CRLSLHWY40
17031,2023,60053RGSTC8210N
17111,2023,60180TCHLLOLSON
17143,2023,61602RCHRDFOOTO
17031,2023,60007CHCGC2685U
17043,2023,60126LPHCR730OA
17119,2023,62040TRCRP12001
17031,2023,60501SHLLC8600W
17131,2023,61231MMNGR217SE
17177,2023,61048KLBLN3990N
17119,2023,6204WRGSSP264ES
17031,2023,60007FPMHT1501S
17127,2023,62960LLDSGUSHWY
17031,2023,6000WCHMPL18TUH
17031,2023,60007PNDST1250M
17157,2023,62286SPRTN510EM
17031,2023,60007CHMPL1990E
17089,2023,6011WQKRTC1S95N
17189,2023,6225WPRRST1739N
17031,2023,6009WTHSGR385GI
17031,2023,60007HSNRH670GR
17031,2023,60608MRSCM2857S
17031,2023,60609SFTYK1445W
17031,2023,60419SFTYK633E1
17091,2023,60901DYTNS2150B
17031,2023,60638DBRTC4700S
17031,2023,60623CHCGS1846S
17145,2023,62832LLNSM1135I
17179,2023,61554RCNDSCORNE
17043,2023,60185GRFFN1920D
17031,2023,60090WLNDM567NO
17097,2023,60031RQTTC1550N
17081,2023,62864GNRLTHWY14
17019,2023,61820DVNCD3206F
17201,2023,61109JMPLT4500K
17037,2023,60115SMTHH345HA
17143,2023,61547GLDSC8300W
17007,2023,61012CPRNM200BU
17031,2023,60131LLDDC3021C
17203,2023,61742DMXXXPOBOX
17031,2023,60827LRCHN1200W
17031,2023,60202CNHFF221LE
17031,2023,60090NLNDD161CA
17031,2023,60007RCTRN1150P
17031,2023,60638GMTHS6100S
17197,2023,6044WLCKPR351SU
17019,2023,61821HDSNT342NM
17031,2023,60438BCHMC2700E
17115,2023,62526MLLRC1226E
17119,2023,62024LNCRPLEWIS
17111,2023,60013GNRLP201JA
17119,2023,62024BRSSM427NS
17163,2023,62202CRRCPHWY3A
17031,2023,60609TTSNS4545S
17119,2023,62048CLRKLHAWTH
17031,2023,6052WVPKNC5321D
17091,2023,60901THVLS901NO
17115,2023,62525MLLRC500WE
17031,2023,60638TBCHM4801S
17161,2023,61242MXXXX22614
17179,2023,61554PKNNR1300S
17115,2023,62525STLYM2200E
17031,2023,60406GWLCT3500W
17091,2023,60901KMDWS235WS
17161,2023,61265WLLMS6003R
17193,2023,62821YLSTH210SM
17031,2023,60160DSLRD1985J
17031,2023,6052WGRYHL48VER
17089,2023,60140LCTRM15NRW
17031,2023,60525GRYHL561HI
17197,2023,60435CPNRG10IND
17177,2023,6103WTRSTR611WL
17183,2023,61832TPKNC915NM
17115,2023,6252WMLLRX2675N
17031,2023,60411RHDNC12STA
17031,2023,60007THRJS701LA
17031,2023,60645CCRTT3550W
17119,2023,62002LCLDSCUTST
17099,2023,61301CRSCH1500E
17031,2023,60629NBSCB7300S
17031,2023,60007LCTRN27WTU
17089,2023,6013WSGRPX288GE
17099,2023,61354JMSHR17UNI
17031,2023,60007MTRNC2001L
17031,2023,60632MDWYW4630W
17047,2023,6280WCHMPN2SUTH
17197,2023,60449TRTNM5700T
17047,2023,6280WCHMPN31IND
17037,2023,6011WNFDWR338WU
17089,2023,60174NTDLB32037
17031,2023,60153KRNKM2601G
17163,2023,62201GNRLC2500K
17031,2023,6080WBRDFT325SU
17197,2023,60441BBSNB1354E
17031,2023,60131MPRGL10909
17089,2023,60554FNSHSWHEEL
17201,2023,61080THTPD13910
17089,2023,60174CTSSC2445P
17031,2023,60638WRGRC6050W
17043,2023,6051WFLVRC15151
17031,2023,60804CRYST2800S
17031,2023,60164HTMPN75ELA
17031,2023,60607NBRTP340NO
17031,2023,60651NBRTP1445N
17201,2023,61104HLDXB22221
17201,2023,61109RCKRV51362
17031,2023,60650WSTTW5243W
17043,2023,60007SPCLT25002
17031,2023,6016WFRGDF11631
17197,2023,60435SLRND2000N
17031,2023,60007LCNDS1201P
17157,2023,62278SNYDR401RA
17031,2023,60609NCHMC4650S
17145,2023,62274GSMTL3764L
17031,2023,60106DCRGR1077S
17189,2023,62263LGMCR18355
17043,2023,6018WNTPRF795KI
17031,2023,60007LKGRV776LU
17031,2023,60638THSTH7201W
17031,2023,60658KSTLN4100W
17017,2023,62618XCLCRRR1BO
17099,2023,61354WHMZC100SO
17089,2023,60506CMBST625WI
17089,2023,6054WBRWSD951IC
17031,2023,60639CHRLS2645N
17111,2023,60039TCNDSRT31X
17199,2023,6295WSPMRN45PRI
17137,2023,62650MBLCH500ES
17161,2023,6126WLLDSP61USR
17201,2023,61103NGRSL707FU
17089,2023,6017WMDWST3865S
17037,2023,6017WDLNDS18SPR
17035,2023,6242WVPCGR1723Y
17099,2023,6130WVKBLM2969C
17031,2023,60624CHCGN4112W
17031,2023,60627RVRDL680WE
17111,2023,6001WDRXND19DET
